"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"415","<U+0915><U+0947><U+0902><U+0926><U+094D><U+0930> <U+0938><U+0930><U+0915><U+093E><U+0930> <U+0914><U+0930> <U+0930><U+093E><U+091C><U+094D><U+092F> <U+0938><U+0930><U+0915><U+093E><U+0930><U+094B><U+0902> <U+0926><U+094D><U+0935><U+093E><U+0930><U+093E> <U+091C><U+093E><U+0930><U+0940> <U+0915><U+093F><U+090F> <U+091C><U+093E> <U+0930><U+0939><U+0947> <U+0928><U+093F><U+0930><U+094D><U+0926><U+0947><U+0936><U+094B><U+0902> <U+0915><U+093E> <U+091C><U+0930><U+0942><U+0930> <U+092A><U+093E><U+0932><U+0928> <U+0915><U+0930><U+0947><U+0902><U+0964> <U+091C><U+093F><U+0928> <U+091C><U+093F><U+0932><U+094B><U+0902> <U+0914><U+0930> <U+0930><U+093E><U+091C><U+094D><U+092F><U+094B><U+0902> <U+092E><U+0947><U+0902> Lockdown… https://t.co/XeaOGcijoT",FALSE,67681,"narendramodi",2020-03-22 13:01:59,TRUE,"1241711720998899718","1241711724283088896","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",15601,FALSE,FALSE,NA,NA
"416","<U+0906><U+091C> <U+0915><U+093E> #JantaCurfew <U+092D><U+0932><U+0947> <U+0939><U+0940> <U+0930><U+093E><U+0924> 9 <U+092C><U+091C><U+0947> <U+0916><U+0924><U+094D><U+092E> <U+0939><U+094B> <U+091C><U+093E><U+090F><U+0917><U+093E>, <U+0932><U+0947><U+0915><U+093F><U+0928> <U+0907><U+0938><U+0915><U+093E> <U+092E><U+0924><U+0932><U+092C> <U+092F><U+0939> <U+0928><U+0939><U+0940><U+0902> <U+0939><U+0948> <U+0915><U+093F> <U+0939><U+092E> <U+0938><U+0947><U+0932><U+093F><U+092C><U+094D><U+0930><U+0947><U+0936><U+0928> <U+0936><U+0941><U+0930><U+0942> <U+0915><U+0930> <U+0926><U+0947><U+0902><U+0964> <U+0907><U+0938><U+0915><U+094B> <U+0938><U+092B>… https://t.co/NQUnz7geHp",FALSE,178076,NA,2020-03-22 13:01:58,TRUE,NA,"1241711720998899718",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",38796,FALSE,FALSE,NA,NA
"417","<U+092F><U+0947> <U+0927><U+0928><U+094D><U+092F><U+0935><U+093E><U+0926> <U+0915><U+093E> <U+0928><U+093E><U+0926> <U+0939><U+0948>, <U+0932><U+0947><U+0915><U+093F><U+0928> <U+0938><U+093E><U+0925> <U+0939><U+0940> <U+090F><U+0915> <U+0932><U+0902><U+092C><U+0940> <U+0932><U+0921><U+093C><U+093E><U+0908> <U+092E><U+0947><U+0902> <U+0935><U+093F><U+091C><U+092F> <U+0915><U+0940> <U+0936><U+0941><U+0930><U+0941><U+0906><U+0924> <U+0915><U+093E> <U+092D><U+0940> <U+0928><U+093E><U+0926> <U+0939><U+0948><U+0964> <U+0906><U+0907><U+090F>, <U+0907><U+0938><U+0940> <U+0938><U+0902><U+0915><U+0932><U+094D><U+092A> <U+0915><U+0947> <U+0938><U+093E><U+0925>, <U+0907><U+0938><U+0940> <U+0938><U+0902><U+092F><U+092E>… https://t.co/DHfarKS1VH",FALSE,98529,"narendramodi",2020-03-22 12:06:29,TRUE,"1241697755489112064","1241697758626508801","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",22189,FALSE,FALSE,NA,NA
"418","<U+0915><U+094B><U+0930><U+094B><U+0928><U+093E> <U+0935><U+093E><U+092F><U+0930><U+0938> <U+0915><U+0940> <U+0932><U+0921><U+093C><U+093E><U+0908> <U+0915><U+093E> <U+0928><U+0947><U+0924><U+0943><U+0924><U+094D><U+0935> <U+0915><U+0930><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0947> <U+092A><U+094D><U+0930><U+0924><U+094D><U+092F><U+0947><U+0915> <U+0935><U+094D><U+092F><U+0915><U+094D><U+0924><U+093F> <U+0915><U+094B> <U+0926><U+0947><U+0936> <U+0928><U+0947> <U+090F><U+0915> <U+092E><U+0928> <U+0939><U+094B><U+0915><U+0930> <U+0927><U+0928><U+094D><U+092F><U+0935><U+093E><U+0926> <U+0905><U+0930><U+094D><U+092A><U+093F><U+0924> <U+0915><U+093F><U+092F><U+093E><U+0964> <U+0926><U+0947><U+0936><U+0935><U+093E><U+0938><U+093F><U+092F><U+094B><U+0902> <U+0915><U+093E>… https://t.co/XBF3SlaUvk",FALSE,199008,NA,2020-03-22 12:06:29,TRUE,NA,"1241697755489112064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",38297,FALSE,FALSE,NA,NA
"419","Do remember,

5 PM this evening for 5 minutes...

Be on your terraces, balconies or windows to express gratitude to… https://t.co/7A5Kv0XiZm",FALSE,115451,NA,2020-03-22 10:30:16,TRUE,NA,"1241673542506180610",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",19602,FALSE,FALSE,NA,NA
"420","<U+091C><U+0928><U+0924><U+093E> <U+0915><U+0930><U+094D><U+092B><U+094D><U+092F><U+0942> <U+0915><U+0940> <U+0938><U+092B><U+0932><U+0924><U+093E> <U+092E><U+0947><U+0902> <U+092E><U+0940><U+0921><U+093F><U+092F><U+093E> <U+0915><U+093E> <U+092C><U+0939><U+0941><U+0924> <U+092C><U+0921><U+093C><U+093E> <U+092F><U+094B><U+0917><U+0926><U+093E><U+0928> <U+0939><U+0948><U+0964> <U+091F><U+0940><U+0935><U+0940> <U+0928><U+094D><U+092F><U+0942><U+091C> <U+0915><U+0940> <U+0906><U+092A><U+093E><U+0927><U+093E><U+092A><U+0940> <U+0915><U+0947> <U+092C><U+0940><U+091A> @TV9Bharatvarsh <U+0928><U+0947> <U+0905><U+092A><U+0928><U+0947> <U+090F><U+0902><U+0915><U+0930>… https://t.co/pP3yQmEHFL",FALSE,36202,NA,2020-03-22 10:29:10,TRUE,NA,"1241673267816968192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5806,FALSE,FALSE,NA,NA
"421","Excellent way to use the power of the media to spread a message of hope and positivity...that India will defeat COV… https://t.co/ZEo8ls8Z16",FALSE,25204,NA,2020-03-22 08:07:53,TRUE,NA,"1241637711951216647",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4263,FALSE,FALSE,NA,NA
"422","Very good!

Step back and appreciate the finer aspects of life. #JantaCurfew https://t.co/Hfws6UqLYH",FALSE,24150,NA,2020-03-22 07:45:59,FALSE,NA,"1241632201881477122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3807,FALSE,FALSE,NA,NA
"423","The streets are empty but the resolve to fight COVID-19 is full. #JantaCurfew https://t.co/9fTjpbhjal",FALSE,33099,NA,2020-03-22 07:45:36,FALSE,NA,"1241632102279311363",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4920,FALSE,FALSE,NA,NA
"424","Leading by example!

Happy to see the media fraternity not only disseminate proper information but also taking prop… https://t.co/9fz3uOBtgc",FALSE,16874,NA,2020-03-22 07:45:16,TRUE,NA,"1241632018028347394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2767,FALSE,FALSE,NA,NA
"425","Children indeed have very innovative ways to mark #JantaCurfew. https://t.co/f5PTejTt4D",FALSE,27058,NA,2020-03-22 07:44:54,FALSE,NA,"1241631927431393286",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3542,FALSE,FALSE,NA,NA
"426","Good to see you devote time to such pursuits. #JantaCurfew https://t.co/vpGsBHEbzZ",FALSE,12448,NA,2020-03-22 07:44:34,FALSE,NA,"1241631843956342784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",1975,FALSE,FALSE,NA,NA
"427","Passionate as always, Arnab!

Kudos to the @republic Team for their support towards a healthier India. #JantaCurfew https://t.co/EzBILnwh6p",FALSE,50299,NA,2020-03-22 07:44:09,FALSE,NA,"1241631740239572992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",9485,FALSE,FALSE,NA,NA
"428","This is the time to ensure Social Distancing. 

Digital Payments help you do that. Let’s listen to these stalwarts… https://t.co/1EY911dFug",FALSE,13777,NA,2020-03-22 06:01:47,TRUE,NA,"1241605975540264961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2941,FALSE,FALSE,NA,NA
"429","Quality family time, television and some good food. 

Each of you is a valued soldier in this battle against COVID-… https://t.co/JlarpLKRey",FALSE,39539,NA,2020-03-22 05:56:44,TRUE,NA,"1241604705349853184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6684,FALSE,FALSE,NA,NA
"430","#JantaCurfew is on. 

Eminent personalities are encouraging a Stay At Home Sunday to fight Coronavirus. 

And, peop… https://t.co/X16T7cyiMG",FALSE,14242,NA,2020-03-22 05:53:22,TRUE,NA,"1241603859891367937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",2854,FALSE,FALSE,NA,NA
"431","Can you see the link?

Looks like people have closed ranks to uproot the COVID-19 menace. #JantaCurfew https://t.co/Sk3zpolbdY",FALSE,35449,NA,2020-03-22 05:52:25,FALSE,NA,"1241603620576956416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6314,FALSE,FALSE,NA,NA
"432","The people of India have decided- we are in this together. We will fight the menace of COVID-19 together.… https://t.co/ObFOrUE2CX",FALSE,27154,NA,2020-03-22 05:51:42,TRUE,NA,"1241603438036713472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4865,FALSE,FALSE,NA,NA
"433","<U+091C><U+0928><U+0924><U+093E> <U+0915><U+0930><U+094D><U+092B><U+094D><U+092F><U+0942> <U+0915><U+094B> <U+0932><U+0947><U+0915><U+0930> <U+0932><U+094B><U+0915> <U+0917><U+093E><U+092F><U+0915> <U+092A><U+094D><U+0930><U+0940><U+0924><U+092E> <U+092D><U+0930><U+0924><U+0935><U+093E><U+0923> <U+091C><U+0940> <U+0928><U+0947> <U+090F><U+0915> <U+0905><U+0928><U+094B><U+0916><U+093E> <U+0914><U+0930> <U+092C><U+0947><U+0939><U+0926> <U+0938><U+0941><U+0930><U+0940><U+0932><U+093E> <U+0938><U+0902><U+0926><U+0947><U+0936> <U+0926><U+093F><U+092F><U+093E> <U+0939><U+0948>... #JantaCurfew 

https://t.co/OOFuNlnj66",FALSE,46166,NA,2020-03-22 04:42:56,FALSE,NA,"1241586132778799106",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",7491,FALSE,FALSE,NA,NA
"434","<U+091C><U+0928><U+0924><U+093E> <U+0915><U+0930><U+094D><U+092B><U+094D><U+092F><U+0942> <U+0915><U+094B> <U+0932><U+0947><U+0915><U+0930> <U+0939><U+0930> <U+0915><U+094B><U+0908> <U+0905><U+092A><U+0928><U+0940>-<U+0905><U+092A><U+0928><U+0940> <U+0924><U+0930><U+0939> <U+0938><U+0947> <U+092F><U+094B><U+0917><U+0926><U+093E><U+0928> <U+0926><U+0947><U+0928><U+0947> <U+092E><U+0947><U+0902> <U+091C><U+0941><U+091F><U+093E> <U+0939><U+0948><U+0964> <U+0932><U+094B><U+0915> <U+0917><U+093E><U+092F><U+093F><U+0915><U+093E> @maliniawasthi <U+091C><U+0940> <U+0905><U+092A><U+0928><U+0947> <U+0905><U+0902><U+0926><U+093E><U+091C> <U+092E><U+0947><U+0902>… https://t.co/VFYOv799Jg",FALSE,33121,NA,2020-03-22 04:39:57,TRUE,NA,"1241585381750927361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6070,FALSE,FALSE,NA,NA
"435","<U+091C><U+0928><U+0924><U+093E> <U+0915><U+0930><U+094D><U+092B><U+094D><U+092F><U+0942> <U+0936><U+0941><U+0930><U+0942> <U+0939><U+094B> <U+0930><U+0939><U+093E> <U+0939><U+0948>... 

<U+092E><U+0947><U+0930><U+0940> <U+0935><U+093F><U+0928><U+0924><U+0940> <U+0939><U+0948> <U+0915><U+093F> <U+0938><U+092D><U+0940> <U+0928><U+093E><U+0917><U+0930><U+093F><U+0915> <U+0907><U+0938> <U+0926><U+0947><U+0936><U+0935><U+094D><U+092F><U+093E><U+092A><U+0940> <U+0905><U+092D><U+093F><U+092F><U+093E><U+0928> <U+0915><U+093E> <U+0939><U+093F><U+0938><U+094D><U+0938><U+093E> <U+092C><U+0928><U+0947><U+0902> <U+0914><U+0930> <U+0915><U+094B><U+0930><U+094B><U+0928><U+093E> <U+0915><U+0947> <U+0916><U+093F><U+0932><U+093E><U+092B>… https://t.co/7HCfyZoWyD",FALSE,111200,NA,2020-03-22 01:15:55,TRUE,NA,"1241534034615758848",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",23406,FALSE,FALSE,NA,NA
"436","In a few minutes from now, the #JantaCurfew commences. 

Let us all be a part of this curfew, which will add tremen… https://t.co/fy8zQeqUEq",FALSE,56768,NA,2020-03-22 01:15:04,TRUE,NA,"1241533822312648704",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",12174,FALSE,FALSE,NA,NA
"437","In order to ensure production of critical drugs and medical equipment, the Centre has already approved schemes wort… https://t.co/WqMYLAUisW",FALSE,16536,"narendramodi",2020-03-21 16:46:42,TRUE,"1241405884900577280","1241405886968369152","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4105,FALSE,FALSE,NA,NA
"438","I am sure the pharma industry will not only ensure maintenance of supply lines of essential medicines, medical kits… https://t.co/qpzA9orZZS",FALSE,16178,"narendramodi",2020-03-21 16:46:41,TRUE,"1241405875857674240","1241405884900577280","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3266,FALSE,FALSE,NA,NA
"439","Today, via video conferencing, interacted with various stakeholders associated with the pharmaceuticals industry an… https://t.co/LqN3Vd8q93",FALSE,31656,NA,2020-03-21 16:46:39,TRUE,NA,"1241405875857674240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6036,FALSE,FALSE,NA,NA
"440","<U+091C><U+0928><U+0924><U+093E> <U+0915><U+0930><U+094D><U+092B><U+094D><U+092F><U+0942> <U+0915><U+094B> <U+0932><U+0947><U+0915><U+0930> @FeverFMOfficial <U+0915><U+0940> <U+092F><U+0947> <U+092A><U+0939><U+0932> <U+0939><U+0930> <U+0915><U+093F><U+0938><U+0940> <U+0915><U+094B> <U+092A><U+094D><U+0930><U+0947><U+0930><U+093F><U+0924> <U+0915><U+0930><U+0928><U+0947> <U+0935><U+093E><U+0932><U+0940> <U+0939><U+0948><U+0964> <U+0915><U+094B><U+0930><U+094B><U+0928><U+093E> <U+0938><U+0947> <U+0932><U+0921><U+093C><U+0928><U+0947> <U+092E><U+0947><U+0902> #RJCurfew <U+0932><U+094B>… https://t.co/QoSaX0XY8o",FALSE,19118,NA,2020-03-21 16:44:03,TRUE,NA,"1241405220942307328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3355,FALSE,FALSE,NA,NA
"441","<U+092F><U+0947> <U+092D><U+0940> <U+092C><U+0939><U+0941><U+0924> <U+0907><U+0928><U+094B><U+0935><U+0947><U+091F><U+093F><U+0935> <U+0906><U+0907><U+0921><U+093F><U+092F><U+093E> <U+0939><U+0948><U+0964> #JanataCurfew https://t.co/CEp2Z9vPa6",FALSE,66485,NA,2020-03-21 16:43:29,FALSE,NA,"1241405077580963841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",12732,FALSE,FALSE,NA,NA
"442","<U+092E><U+0947><U+0930><U+0940> <U+0938><U+092C><U+0938><U+0947> <U+092A><U+094D><U+0930><U+093E><U+0930><U+094D><U+0925><U+0928><U+093E> <U+0939><U+0948> <U+0915><U+093F> <U+0906><U+092A> <U+091C><U+093F><U+0938> <U+0936><U+0939><U+0930> <U+092E><U+0947><U+0902> <U+0939><U+0948><U+0902>, <U+0915><U+0943><U+092A><U+092F><U+093E> <U+0915><U+0941><U+091B> <U+0926><U+093F><U+0928> <U+0935><U+0939><U+0940><U+0902> <U+0930><U+0939><U+093F><U+090F><U+0964> <U+0907><U+0938><U+0938><U+0947> <U+0939><U+092E> <U+0938><U+092C> <U+0907><U+0938> <U+092C><U+0940><U+092E><U+093E><U+0930><U+0940> <U+0915><U+094B> <U+092B><U+0948><U+0932><U+0928><U+0947> <U+0938><U+0947> <U+0930><U+094B><U+0915> <U+0938><U+0915><U+0924><U+0947>… https://t.co/U3g3SZWZo4",FALSE,74970,"narendramodi",2020-03-21 14:23:19,TRUE,"1241369802494664705","1241369805233557506","18839785","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",21195,FALSE,FALSE,NA,NA
"443","<U+0915><U+094B><U+0930><U+094B><U+0928><U+093E> <U+0915><U+0947> <U+092D><U+092F> <U+0938><U+0947> <U+092E><U+0947><U+0930><U+0947> <U+092C><U+0939><U+0941><U+0924> <U+0938><U+0947> <U+092D><U+093E><U+0908>-<U+092C><U+0939><U+0928> <U+091C><U+0939><U+093E><U+0902> <U+0930><U+094B><U+091C><U+0940>-<U+0930><U+094B><U+091F><U+0940> <U+0915><U+092E><U+093E><U+0924><U+0947> <U+0939><U+0948><U+0902>, <U+0909><U+0928> <U+0936><U+0939><U+0930><U+094B><U+0902> <U+0915><U+094B> <U+091B><U+094B><U+0921><U+093C><U+0915><U+0930> <U+0905><U+092A><U+0928><U+0947> <U+0917><U+093E><U+0902><U+0935><U+094B><U+0902> <U+0915><U+0940> <U+0913><U+0930> <U+0932><U+094C><U+091F> <U+0930><U+0939><U+0947> <U+0939><U+0948><U+0902><U+0964> <U+092D><U+0940>… https://t.co/bk8GaWSA1n",FALSE,137712,NA,2020-03-21 14:23:19,TRUE,NA,"1241369802494664705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",31583,FALSE,FALSE,NA,NA
"444","Absolutely correct! 

India is extremely proud of our IT professionals who are working hard to  provide seamless se… https://t.co/xkPhptjluv",FALSE,25955,NA,2020-03-21 10:18:24,TRUE,NA,"1241308169889968128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",5780,FALSE,FALSE,NA,NA
"445","This is the time we should all listen to the advise given by doctors and authorities.

All those who have been told… https://t.co/5z7i2kv0Ot",FALSE,69141,NA,2020-03-21 10:15:19,TRUE,NA,"1241307391141928960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",14681,FALSE,FALSE,NA,NA
"446","Never forget - precautions not panic!

It’s not only important to be home but also remain in the town/ city where y… https://t.co/L1M7eYPTxy",FALSE,66246,NA,2020-03-21 10:14:36,TRUE,NA,"1241307213307580418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",14593,FALSE,FALSE,NA,NA
"447","They are heroes. 

They’re phenomenal individuals whose outstanding role will be remembered for years to come.… https://t.co/VsjOFCECH1",FALSE,15427,NA,2020-03-21 10:14:04,TRUE,NA,"1241307077420535810",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3298,FALSE,FALSE,NA,NA
"448","Deeply appreciate contribution of USD 200,000 by Government of Maldives to the COVID-19 Emergency Fund. It strength… https://t.co/0eTIbQY8kC",FALSE,26891,NA,2020-03-21 10:13:17,TRUE,NA,"1241306880732827648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4170,FALSE,FALSE,NA,NA
"449","Minute precautions can make monumental impacts and save many lives. 

Saw this interesting video on social media. I… https://t.co/rwzq4QpyxY",FALSE,88762,NA,2020-03-21 06:56:15,TRUE,NA,"1241257296996364288",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","narendramodi",31280,FALSE,FALSE,NA,NA
"450","<U+0926><U+093F><U+0932><U+094D><U+0932><U+0940> <U+0915><U+0947> <U+0911><U+091F><U+094B>-<U+091F><U+0948><U+0915><U+094D><U+0938><U+0940> <U+092F><U+0942><U+0928><U+093F><U+092F><U+0928> <U+0915><U+0940> <U+0907><U+0938> <U+092A><U+0939><U+0932> <U+0938><U+0947> <U+0915><U+094B><U+0930><U+094B><U+0928><U+093E> <U+092E><U+0939><U+093E><U+092E><U+093E><U+0930><U+0940> <U+0915><U+0947> <U+0916><U+093F><U+0932><U+093E><U+092B> <U+0926><U+0947><U+0936><U+0935><U+093E><U+0938><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0940> <U+0932><U+0921><U+093C><U+093E><U+0908> <U+0915><U+094B> <U+090F><U+0915> <U+0928><U+092F><U+093E> <U+092C><U+0932> <U+092E><U+093F><U+0932><U+0947><U+0917><U+093E><U+0964>… https://t.co/1tldaskL79",FALSE,22465,NA,2020-03-21 06:53:45,TRUE,NA,"1241256665292263429",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4415,FALSE,FALSE,NA,NA
"451","Commendable effort by @TwitterIndia, which has launched a dedicated COVID-19 page that provides essential real-time… https://t.co/aGiV9LYgS7",FALSE,17621,NA,2020-03-21 06:52:58,TRUE,NA,"1241256468801716227",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",4212,FALSE,FALSE,NA,NA
"452","Sharing correct information, avoiding incorrect panic. 

Here is an effort by WhatsApp and @mygovindia to ensure yo… https://t.co/nsK4o946ti",FALSE,24659,NA,2020-03-21 06:51:41,TRUE,NA,"1241256145995485185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",9788,FALSE,FALSE,NA,NA
"453","Leveraging technology and the internet for a healthier planet. 

Google is doing its best to spread awareness on ho… https://t.co/YjuUq1MzBn",FALSE,15929,NA,2020-03-21 06:49:59,TRUE,NA,"1241255717165617153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",3701,FALSE,FALSE,NA,NA
"454","Gratitude to @PMBhutan Dr. Lotay Tshering for his decision to contribute $100,000 to the COVID-19 Emergency Fund on… https://t.co/Ht24o2c3pL",FALSE,45637,NA,2020-03-20 17:40:17,TRUE,NA,"1241056983651733504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6842,FALSE,FALSE,NA,NA
"455","Deeply appreciate PM @kpsharmaoli’s announcement of contribution of NPR 10 crores to the COVID-19 Emergency Fund. I… https://t.co/rlJRFL8nGT",FALSE,45815,NA,2020-03-20 17:39:47,TRUE,NA,"1241056858825093120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narendramodi",6387,FALSE,FALSE,NA,NA
"456","Officials from the Centre briefed the Chief Ministers on the series of steps being taken to fight COVID-19. CMs sha… https://t.co/97N0dfnEhM",FALSE,12371,"narendramodi",2020-03-20 15:07:42,TRUE,"1241018585595523072","1241018587428487169","18839785","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2446,FALSE,FALSE,NA,NA
"457","Today, via video conferencing, had an extensive interaction with Chief Ministers of various states to discuss ongoi… https://t.co/iHjpqQ3T7T",FALSE,29781,NA,2020-03-20 15:07:42,TRUE,NA,"1241018585595523072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",5522,FALSE,FALSE,NA,NA
"458","<U+092C><U+093F><U+0939><U+093E><U+0930> <U+0915><U+0940> <U+091C><U+0928><U+0924><U+093E> <U+0915><U+094B> <U+0928><U+092E><U+0928>, <U+091C><U+093F><U+0928><U+094D><U+0939><U+094B><U+0902><U+0928><U+0947> <U+0905><U+092D><U+0940> <U+0938><U+0947> '<U+091C><U+0928><U+0924><U+093E> <U+0915><U+0930><U+094D><U+092B><U+094D><U+092F><U+0942>' <U+0915><U+0940> <U+0924><U+0948><U+092F><U+093E><U+0930><U+0940> <U+0915><U+0930> <U+0932><U+0940> <U+0939><U+0948>...

https://t.co/svnP82DXFt",FALSE,75834,NA,2020-03-20 14:20:31,FALSE,NA,"1241006711793520641",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",11850,FALSE,FALSE,NA,NA
"459","<U+0935><U+094D><U+092F><U+093E><U+092A><U+093E><U+0930><U+093F><U+092F><U+094B><U+0902> <U+0915><U+093E> <U+092F><U+0947> <U+091C><U+091C><U+094D><U+092C><U+093E> <U+0926><U+0947><U+0936><U+0935><U+093E><U+0938><U+093F><U+092F><U+094B><U+0902> <U+0915><U+094B> <U+092A><U+094D><U+0930><U+0947><U+0930><U+093F><U+0924> <U+0915><U+0930><U+0928><U+0947> <U+0935><U+093E><U+0932><U+093E> <U+0939><U+0948><U+0964> <U+0915><U+094B><U+0930><U+094B><U+0928><U+093E> <U+0935><U+093E><U+092F><U+0930><U+0938> <U+0915><U+0947> <U+0916><U+093F><U+0932><U+093E><U+092B> <U+0926><U+0947><U+0936><U+0935><U+094D><U+092F><U+093E><U+092A><U+0940> <U+091C><U+0902><U+0917> <U+092E><U+0947><U+0902> <U+092E><U+0926><U+0926><U+0917><U+093E><U+0930> <U+0930><U+0939><U+0928><U+0947> <U+0935><U+093E>… https://t.co/aqHHoRY7O4",FALSE,31420,NA,2020-03-20 14:20:17,TRUE,NA,"1241006652196716545",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",5536,FALSE,FALSE,NA,NA
"460","Some of the most phenomenal singers have something to say.

You have heard and loved their songs…do also hear them… https://t.co/FnR4REBQhB",FALSE,14704,NA,2020-03-20 14:18:55,TRUE,NA,"1241006309589147648",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",2793,FALSE,FALSE,NA,NA
"461","Indian industry has a leading role to play in our progress. 

Heartening to see industry bodies at the forefront of… https://t.co/XfNiAsdAIs",FALSE,7727,NA,2020-03-20 14:13:46,TRUE,NA,"1241005012551004160",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",1745,FALSE,FALSE,NA,NA
"462","The young actors have something to say..

Its time to be 'Zyada Savdhan' and do 'Corona ka Punchnama'!… https://t.co/limqP4UD7f",FALSE,55647,NA,2020-03-20 14:12:56,TRUE,NA,"1241004802227572736",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","narendramodi",10878,FALSE,FALSE,NA,NA
